@relation TimeSeriesData

@attribute date date "dd/MM/yyyy"
@attribute open numeric
@attribute high numeric
@attribute low numeric
@attribute close numeric
@attribute volume numeric
@attribute adjClose numeric

@data
"01/08/1952", 19.1, 19.1, 19.1, 19.1, 19.1, 19.1
"01/09/1952", 21.3, 21.3, 21.3, 21.3, 21.3, 21.3
"01/10/1952", 22, 22, 22, 22, 22, 22
"01/11/1952", 21.8, 21.8, 21.8, 21.8, 21.8, 21.8
"01/12/1952", 21.9, 21.9, 21.9, 21.9, 21.9, 21.9
"01/01/1953", 23.7, 23.7, 23.7, 23.7, 23.7, 23.7
"01/02/1953", 22.7, 22.7, 22.7, 22.7, 22.7, 22.7
"01/03/1953", 21.5, 21.5, 21.5, 21.5, 21.5, 21.5
"01/04/1953", 20.8, 20.8, 20.8, 20.8, 20.8, 20.8
"01/05/1953", 19.2, 19.2, 19.2, 19.2, 19.2, 19.2
"01/06/1953", 18.5, 18.5, 18.5, 18.5, 18.5, 18.5
"01/07/1953", 17.3, 17.3, 17.3, 17.3, 17.3, 17.3
"01/08/1953", 19.4, 19.4, 19.4, 19.4, 19.4, 19.4
"01/09/1953", 20.6, 20.6, 20.6, 20.6, 20.6, 20.6
"01/10/1953", 22.1, 22.1, 22.1, 22.1, 22.1, 22.1
"01/11/1953", 21.7, 21.7, 21.7, 21.7, 21.7, 21.7
"01/12/1953", 21.3, 21.3, 21.3, 21.3, 21.3, 21.3
"01/01/1954", 23.6, 23.6, 23.6, 23.6, 23.6, 23.6
"01/02/1954", 23.4, 23.4, 23.4, 23.4, 23.4, 23.4
"01/03/1954", 23.1, 23.1, 23.1, 23.1, 23.1, 23.1
"01/04/1954", 21.2, 21.2, 21.2, 21.2, 21.2, 21.2
"01/05/1954", 19.8, 19.8, 19.8, 19.8, 19.8, 19.8
"01/06/1954", 19.4, 19.4, 19.4, 19.4, 19.4, 19.4
"01/07/1954", 18.1, 18.1, 18.1, 18.1, 18.1, 18.1
"01/08/1954", 19.1, 19.1, 19.1, 19.1, 19.1, 19.1
"01/09/1954", 22, 22, 22, 22, 22, 22
"01/10/1954", 22.7, 22.7, 22.7, 22.7, 22.7, 22.7
"01/11/1954", 22.2, 22.2, 22.2, 22.2, 22.2, 22.2
"01/12/1954", 21.7, 21.7, 21.7, 21.7, 21.7, 21.7
"01/01/1955", 21.9, 21.9, 21.9, 21.9, 21.9, 21.9
"01/02/1955", 22, 22, 22, 22, 22, 22
"01/03/1955", 21.25, 21.25, 21.25, 21.25, 21.25, 21.25
"01/04/1955", 20.5, 20.5, 20.5, 20.5, 20.5, 20.5
"01/05/1955", 18.9, 18.9, 18.9, 18.9, 18.9, 18.9
"01/06/1955", 18.6, 18.6, 18.6, 18.6, 18.6, 18.6
"01/07/1955", 18.3, 18.3, 18.3, 18.3, 18.3, 18.3
"01/08/1955", 21.8, 21.8, 21.8, 21.8, 21.8, 21.8
"01/09/1955", 21.2, 21.2, 21.2, 21.2, 21.2, 21.2
"01/10/1955", 20.6, 20.6, 20.6, 20.6, 20.6, 20.6
"01/11/1955", 19.9, 19.9, 19.9, 19.9, 19.9, 19.9
